File Name,Audit Company,Project Name,Audit Report Link,Code Repository
Chainsulting-UNILAYERX,Chainsulting,UNILAYERX,https://github.com/chainsulting/Smart-Contract-Security-Audits/blob/master/Unilayer/02_Smart%20Contract%20Audit%20Unilayer_Farm_LAYERx.pdf,https://github.com/OpenZeppelin/openzeppelin-contracts/blob/v2.3.0/contracts/math/SafeMath.sol
"Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace",Coinfabrik,"MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace",https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/mintingfactoryv2-baseupgradablemarketplace-kodav3upgradablegatedmarketplace/#scope,https://github.com/knownorigin/known-origin-contracts-v3/tree/d592c5f4fa4e0b6fc65a1fce43e302706aedf607
Coinfabrik-Avalaunch XAVA Protocol Audit,Coinfabrik,Avalaunch XAVA Protocol Audit,https://blog.coinfabrik.com/smart-contract-audit/avalaunch-xava-protocol-audit/,https://github.com/avalaunch-app/xava-protocol/tree/fd9b97ccd963819a282fa5c21bf0545d180f8797
Coinfabrik-EMDX – Protocol Audit,Coinfabrik,EMDX – Protocol Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/emdx-protocol-audit/,https://github.com/emdx-dex/perpetual-protocol/
Coinfabrik-Avalaunch Audit Allocation Staking and Cooldown feature,Coinfabrik,Avalaunch Audit <> Allocation Staking and Cooldown feature,https://blog.coinfabrik.com/smart-contracts/avalaunch-audit-allocation-staking-and-cooldown-feature/,https://github.com/avalaunch-app/xava-protocol
Coinfabrik-EMDX – Token Contracts Audit,Coinfabrik,EMDX – Token Contracts Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/emdx-token-contracts-audit/,https://github.com/emdx-dex/token-contracts
Coinfabrik-Avalaunch Audit Allocation Staking and Sales,Coinfabrik,Avalaunch Audit <>Allocation Staking and Sales,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/avalaunch-audit-allocation-staking-and-sales/,https://github.com/avalaunch-app/xava-protocol/
Coinfabrik-Woonkly Security Audit (DEX STAKE),Coinfabrik,Woonkly Security Audit (DEX & STAKE),https://blog.coinfabrik.com/smart-contract-audit/woonkly-security-audit-dex-stake/,https://github.com/Woonkly/STAKESmartContractPreRelease
Coinfabrik-YFFII Smart Contract Audit,Coinfabrik,YFFII Smart Contract Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/yffii-smart-contract-audit/,https://etherscan.io/address/0x91a06884f6db45ff499cc2f7c6f3eb60a617d5ae
Coinfabrik-Polymath Core Audit,Coinfabrik,Polymath Core Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/polymath-core-audit/,https://github.com/PolymathNetwork/polymath-core/tree/dev-3.1.0
*/Hacken-Retreeb,Coinfabrik,Bitpara Smart Contract Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/bitpara-smart-contract-audit/,https://github.com/sottile27/bitpara
Coinfabrik-Timvi Smart Contract Audit,Coinfabrik,Timvi Smart Contract Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/timvi-smart-contract-audit/,https://github.com/TimviOfficial/Timvi
Coinfabrik-Nahmii Security Audit,Coinfabrik,Nahmii Security Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/nahmii-security-audit/,https://github.com/hubiinetwork/nahmii-contracts/blob/v1.0.0/contracts/NahmiiToken.sol
Coinfabrik-EasyPool Smart Contract Security Audit v2,Coinfabrik,EasyPool Smart Contract Security Audit v2,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/easypool-smart-contract-security-audit-v2/,https://github.com/gitigs/easypool
Coinfabrik-DMToken Security Audit V2 2019 Updated,Coinfabrik,DMToken Security Audit V2 2019 Updated,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/dmtoken-security-audit-v2-2019-updated/,https://etherscan.io/address/0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1#code
Coinfabrik-Decentraland Security Audit Author,Coinfabrik,"Decentraland Security Audit
Author",https://blog.coinfabrik.com/uncategorized/decentraland-security-audit/,https://github.com/decentraland/land-auction
*/Hacken-Chimeras,Coinfabrik,EasyPool Smart Contract Security Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/easypool-smart-contract-security-audit/,https://github.com/gitigs/easypool
Coinfabrik-Casper CST Token Sale Security Audit,Coinfabrik,Casper CST Token Sale Security Audit,https://blog.coinfabrik.com/smart-contracts/casper-cst-token-sale-security-audit/,https://github.com/Casper-dev/presale
*/Hacken-SpaceDoge,Coinfabrik,DreamTeam Token Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/dreamteam-token-audit/,https://github.com/dreamteam-gg/smart-contracts
Coinfabrik-DreamTeam Smart Contracts Audit for Players Compensation,Coinfabrik,DreamTeam Smart Contracts Audit for Players’ Compensation,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/dreamteam-smart-contract-for-players-compensation/,https://github.com/dreamteam-gg/smart-contracts/commit/c1efcabf8a56a4d0a1fa5185a095052c110bdd87
Coinfabrik-Security Audit – Send (SDT) Token Sale ICO Smart Contract,Coinfabrik,Security Audit – Send (SDT) Token Sale ICO Smart Contract,https://blog.coinfabrik.com/smart-contracts/security-audit-send-sdt-token-sale-ico-smart-contract/,https://github.com/SendProtocol/sdt-contracts.git
Coinfabrik-Rightmesh Token Sale Smart Contract Audit (Master),Coinfabrik,Rightmesh Token Sale Smart Contract Audit (Master),https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/rightmesh-token-sale-smart-contract-audit-master/,https://github.com/firstcoincom/solidity/tree/f24ea6c5787b2d40423f4dc312d832592b1cd335
Coinfabrik-Beluga Pay (BBI) Security Audit,Coinfabrik,Beluga Pay (BBI) Security Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/beluga-pay-bbi-security-audit/,https://gitlab.com/cardedeveloper/contractBBIT/blob/master/bbi.sol
Coinfabrik-Worldbit Token Sale Smart Contract Audit,Coinfabrik,Worldbit Token Sale Smart Contract Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/worldbit-token-sale-smart-contract-audit/,https://github.com/CoinFabrik/ico/tree/world-bit
Coinfabrik-RCN Network Smart Contract Audit,Coinfabrik,RCN Network Smart Contract Audit,https://blog.coinfabrik.com/smart-contracts/smart-contract-audit-smart-contracts/ripio-credit-network-rcn-smart-contract-audit/,https://github.com/ripio/rcn-network
Coinfabrik-Smart Contract Audit REAL Estate Crypto Token,Coinfabrik,Smart Contract Audit: REAL Estate Crypto Token,https://blog.coinfabrik.com/cryptocurrency/security-audit-real-estate-crypto-token/#executive-summary,https://github.com/RealEstateAssetLedger/real_contract
Coinfabrik-Security Audit for Patientory (PTOY) Token ICO,Coinfabrik,Security Audit for Patientory (PTOY) Token ICO,https://blog.coinfabrik.com/cryptocurrency/security-audit-crowdsale-token-ptoy-token-ico/,https://github.com/TokenMarketNet/ico/blob/master/contracts/MintableToken.sol
Quantstamp-Nomad,Quantstamp,Nomad,https://certificate.quantstamp.com/full/nomad,https://github.com/nomad-xyz/monorepo/commit/17f0557
*/Hacken-Mate,Quantstamp,Rara,https://certificate.quantstamp.com/full/rara,https://github.com/rara-social/rara-protocol/tree/a4a2474c9cbc8238f0ee7f6c1d1e9924bf9da95d
Quantstamp-RageTrade Core,Quantstamp,RageTrade/Core,https://certificate.quantstamp.com/full/rage-trade-core,https://github.com/RageTrade/core/tree/ea881f6204f1bf7f065bd9a4b11ee792592c7230
Quantstamp-LI.FI,Quantstamp,LI.FI,https://certificate.quantstamp.com/full/li-fi,https://github.com/lifinance/contracts/commit/7a4a6675f12f7980bde7794b60fb8fc7b3e6c9e8
Quantstamp-ArthSwap,Quantstamp,ArthSwap,https://certificate.quantstamp.com/full/arth-swap,https://github.com/Raichi13/marged-sols/tree/3db3d7f5e0278e576e34603d3b869fc8a5a4576f
Quantstamp-Vault.Inc,Quantstamp,Vault.Inc,https://certificate.quantstamp.com/full/vault-inc,https://github.com/vault-tec-team/vault-tec-core/tree/a0cd3ec5612da2dcdaa9747eaa49d6ceaae77d42
Quantstamp-NAOS-Formation Updates,Quantstamp,NAOS-Formation Updates,https://certificate.quantstamp.com/full/naos-formation-updates,https://github.com/NAOS-Finance/NAOS-Formation/commit/c1404ec0f5de6f80189b528acf5f0923ff8d4e6e
Quantstamp-Merit Circle,Quantstamp,Merit Circle,https://certificate.quantstamp.com/full/merit-circle,https://github.com/Merit-Circle/merit-liquidity-mining/commit/f558820be3da400638eb3a978245cdb126367ac4
Quantstamp-Mars4 ERC20,Quantstamp,Mars4 ERC20,https://certificate.quantstamp.com/full/mars-4-erc-20,https://github.com/mars4code/erc20/tree/08a5ce28a4af5235f08a28cb17552ed812ed8368
Quantstamp-Popsicle,Quantstamp,Popsicle,https://certificate.quantstamp.com/full/popsicle,https://github.com/Popsicle-Finance/PopsicleV3Optimizer/commit/d1513776bffd634e9e83330495adce9d9d0a5cb0
Quantstamp-Sherlock,Quantstamp,Sherlock,https://certificate.quantstamp.com/full/sherlock,https://github.com/sherlock-protocol/sherlock-v1-core/commit/68bcb59daa631b9f295ae0e63256a02dc459dcff
Quantstamp-SuperRare Token,Quantstamp,SuperRare Token,https://certificate.quantstamp.com/full/super-rare-token,https://github.com/pixura/rarest-token/commit/8c5abd3c3273de70520d7b519d16893f431830f9
*/Hacken-Binosaur,Quantstamp,Cryptex Finance,https://certificate.quantstamp.com/full/cryptex-finance,https://github.com/cryptexglobal/contracts/compare/9bd0481f20301a655909fe33cc03d9d931bc30ef...755d32ecb60119fdc0591b37b60d8cd3557b4b5a
*/Hacken-Centrality,Quantstamp,API3,https://certificate.quantstamp.com/full/api-3,https://github.com/api3dao/api3-dao/tree/283e6ba8bbf45a8d51bbb6fc166ca3d4673a0911
Quantstamp-SeleCT x StormX NFT,Quantstamp,SeleCT x StormX NFT,https://certificate.quantstamp.com/full/sele-ct-x-storm-x-nft,https://github.com/stormxio/nft-shrug/tree/1d5d0ec1986b692d50d45e0a6d597bf97697a576
Quantstamp-Naos-Formation,Quantstamp,Naos-Formation,https://certificate.quantstamp.com/full/naos-formation,https://github.com/NAOS-Finance/NAOS-Formation
*/*/*/*/Trail_of_Bits-FraxFinance,Quantstamp,Ichi,https://certificate.quantstamp.com/full/ichi,https://github.com/ichifarm/ichi-oneToken/commit/09fca7431a18028779d36427ab3ccdf947e43d40
Quantstamp-Zora,Quantstamp,Zora,https://certificate.quantstamp.com/full/zora,https://github.com/ourzora/core/releases/tag/v1.0.0-rc8
*/Hacken-Nasdex,Quantstamp,MakerDAO Liquidations 2.0,https://certificate.quantstamp.com/full/maker-dao-liquidations-2-0,https://github.com/makerdao/dss/tree/8aae83e0b46c009f4d4dd9306cd0f865ca7e2dc7
Quantstamp-Idle Finance,Quantstamp,Idle Finance,https://certificate.quantstamp.com/full/idle-finance,https://github.com/bugduino/idle-contracts/commit/937f989c46beaf9405fab0bc4530a3a8b14c1fb7
Quantstamp-Saddle Finance VirtualSwap,Quantstamp,Saddle Finance VirtualSwap,https://certificate.quantstamp.com/full/saddle-finance-virtual-swap,https://github.com/saddle-finance/saddle-contract/commit/5452b154da46401b020e653d64b9a079624bb36f
Quantstamp-MetaVault V2,Quantstamp,MetaVault V2,https://certificate.quantstamp.com/full/meta-vault-v-2,https://github.com/yaxis-project/metavault/commit/3538b8a8c1ea4ec2b68a635c48b938aa1acfbc26
Quantstamp-Sequence Smart Wallet,Quantstamp,Sequence Smart Wallet,https://certificate.quantstamp.com/full/sequence-smart-wallet,https://github.com/0xsequence/wallet-contracts/commit/7492cb33cea25696355a0e2a76f1fe9ea2adfbbd
Quantstamp-OriginTrail Starfleet Staking,Quantstamp,OriginTrail Starfleet Staking,https://certificate.quantstamp.com/full/origin-trail-starfleet-staking,https://github.com/OriginTrail/starfleet-boarding-contract/commit/595a752c62466786f837889496f957b2110f0476
Quantstamp-Skale Proxy Contracts,Quantstamp,Skale Proxy Contracts,https://certificate.quantstamp.com/full/skale-proxy-contracts,https://github.com/skalenetwork/IMA/commit/8ba748426e10bdcd3bcf1e5adf3b97a22f55422f
Quantstamp-AlphaHomoraV2,Quantstamp,AlphaHomoraV2,https://certificate.quantstamp.com/full/alpha-homora-v-2,https://github.com/AlphaFinanceLab/homora-v2/tree/16a6f9ac884ba09d2f8eac99b0038fb8a12e4ee8
Quantstamp-dForce,Quantstamp,dForce,https://certificate.quantstamp.com/full/d-force,https://github.com/dforce-network/USDx_1.0/tree/ed9e0cedfb301d33a1d85f66664118e74bfaf969
Quantstamp-flexUSD,Quantstamp,flexUSD,https://certificate.quantstamp.com/full/flex-usd,https://github.com/coinflex-exchange/flexAssets/commit/79ce4e195b077439a627196c1388035a1751c11c
Quantstamp-Mainframe,Quantstamp,Mainframe,https://certificate.quantstamp.com/full/mainframe,https://github.com/MainframeHQ/mainframe-lending-protocol/tree/72d6bb4b881b1819230101e66783b6b62e369b72
Quantstamp-Cryptex,Quantstamp,Cryptex,https://certificate.quantstamp.com/full/cryptex,https://github.com/cryptexfinance/governance-staking/tree/76961aeb6be63f547dc080659f64a4bf455582c0/src
Quantstamp-Lendroid Whalestreet,Quantstamp,Lendroid Whalestreet,https://certificate.quantstamp.com/full/lendroid-whalestreet,https://github.com/lendroidproject/Whalestreet-contracts/tree/f9d5f0f4bebe023b3a18f1ec6ed4e8eacef5a0d4
Quantstamp-RariCapital V2,Quantstamp,RariCapital V2,https://certificate.quantstamp.com/full/rari-capital-v-2,https://github.com/Rari-Capital/rari-stable-pool-contracts/commit/66e2dc5764d5f3f297c2d25a01dfadb760a1ef03
Quantstamp-RariCapital,Quantstamp,RariCapital,https://certificate.quantstamp.com/full/rari-capital,https://github.com/Rari-Capital/rari-stable-pool-contracts/commit/66e2dc5764d5f3f297c2d25a01dfadb760a1ef03
Quantstamp-StakeHound,Quantstamp,StakeHound,https://certificate.quantstamp.com/full/stake-hound,https://github.com/stakehound/stakehound-core/commit/0f1d6e4d35b841bcf09d3b66f62c62bebb67308a
Quantstamp-Saddle Finance,Quantstamp,Saddle Finance,https://certificate.quantstamp.com/full/saddle-finance,https://github.com/saddle-finance/saddle-contract/commit/83491b34387021984026d74eeba429b95f4671c0
Quantstamp-Compound Protocol,Quantstamp,Compound Protocol,https://certificate.quantstamp.com/full/compound-protocol,https://github.com/compound-finance/compound-protocol/tree/ccc7d510553cea26af89abd01274d583acae2ff3
Quantstamp-Idle Governance,Quantstamp,Idle Governance,https://certificate.quantstamp.com/full/idle-governance,https://github.com/Idle-Labs/idle-governance/commit/91588bb856c3a5ad986c6870995dc12171fee908
Quantstamp-PEAKDEFI,Quantstamp,PEAKDEFI,https://certificate.quantstamp.com/full/peakdefi,https://github.com/PeakDeFi/peakdefi-token/tree/70ba3dfb7d06639920ece9642f8163365da65f1b
*/*/openzeppelin-Kin_Token,Quantstamp,Stormx Token,https://certificate.quantstamp.com/full/stormx-token,https://github.com/quantstamp/stormx-token/tree/0d1a63bb1cbb366f9bd49c242770f7ae1af7f055
Quantstamp-SKALE Allocator,Quantstamp,SKALE Allocator	,https://certificate.quantstamp.com/full/skale-allocator,https://github.com/skalenetwork/skale-saft-core/commit/b427bb2eab1b137cff2f7d216248079a40d3e7b2
Quantstamp-Aavegotchi GHST Staking,Quantstamp,Aavegotchi GHST Staking,https://certificate.quantstamp.com/full/aavegotchi-ghst-staking,https://github.com/aavegotchi/ghst-staking/tree/af267c0f066794e1944f876f27c35126d931e8c9
Quantstamp-PowerTrade,Quantstamp,PowerTrade,https://certificate.quantstamp.com/full/power-trade,https://github.com/Power-Trade/fuel-dao/commit/200947a7b3c283e87caae2dc02587883f46049ee
Quantstamp-DECA DEcentralized CArbon tokens - ITDE (initial token distribution event),Quantstamp,DECA DEcentralized CArbon tokens - ITDE (initial token distribution event),https://certificate.quantstamp.com/full/deca-d-ecentralized-c-arbon-tokens-itde-initial-token-distribution-event,https://gitlab.com/deca-currency/dcc/tree/fc1c63778abfcac6fa2a1ad7affc543f46e69a28
*/*/openzeppelin-Hubii_Token,Quantstamp,Skale Network,https://certificate.quantstamp.com/full/skale-network,https://github.com/skalenetwork/skale-manager/compare/50c8f4e..remediation-3
Quantstamp-Atomic Loans,Quantstamp,Atomic Loans,https://certificate.quantstamp.com/full/atomic-loans,https://github.com/AtomicLoans/atomicloans-eth-contracts/commit/10c2493d6851dcf59ee3d99519f0228b4bc2afaf
Quantstamp-88mph,Quantstamp,88mph,https://certificate.quantstamp.com/full/88-mph,https://github.com/88mphapp/88mph-contracts/commit/2fc696b2573c0c06b2613cb9abd09f87c2509041
Quantstamp-dloop Art Registry Smart Contract,Quantstamp,dloop Art Registry Smart Contract,https://certificate.quantstamp.com/full/dloop-art-registry-smart-contract,https://github.com/dloop-ltd/art-registry/tree/2ccd432a6628aabf5934a24d165100e65b448e7f
Quantstamp-Multis,Quantstamp,Multis,https://certificate.quantstamp.com/full/multis,https://github.com/multis/MULTISig/commit/635f670c40ab2a83e846f8c6ca16b3cbe5bc6678
Quantstamp-Backstop Syndicate for MakerDAO,Quantstamp,Backstop Syndicate for MakerDAO,https://certificate.quantstamp.com/full/backstop-syndicate-for-maker-dao,https://github.com/backstop-syndicate/dai-backstop-syndicate/commit/965a3dbd44e42705ac4aa38e37e21949032f2fc8
Quantstamp-Stake Technologies Lockdrop,Quantstamp,Stake Technologies Lockdrop,https://certificate.quantstamp.com/full/stake-technologies-lockdrop,https://github.com/staketechnologies/ethereum-lockdrop/commit/e6d8357ebfb7c3ed5125b3c9e79fd1e41a9885ed
Quantstamp-Acid - DigixDAO Dissolution Contract,Quantstamp,Acid - DigixDAO Dissolution Contract,https://certificate.quantstamp.com/full/acid-digix-dao-dissolution-contract,https://github.com/DigixGlobal/acid-solidity/commit/8b43815f2bc29934442d0c28e293bfbddb54fc4f
Quantstamp-Airswap,Quantstamp,Airswap,https://certificate.quantstamp.com/full/airswap,https://github.com/airswap/airswap-protocols/commit/b87d292aaf6e28ede564b7ea28ece39219994607
Quantstamp-Token Mint,Quantstamp,Token Mint,https://certificate.quantstamp.com/full/token-mint,https://github.com/token-mint/ngnt/commit/61765c1b9983bb8b2b80aeba913d7031fa6ac844
Quantstamp-RToken Ethereum Contracts,Quantstamp,RToken Ethereum Contracts,https://certificate.quantstamp.com/full/r-token-ethereum-contracts,https://github.com/decentral-ee/rtoken-contracts/commit/1d3c5df6cf87b3bbf5ac7bc74753a157ac2c49db
Quantstamp-Degens,Quantstamp,Degens,https://certificate.quantstamp.com/full/degens,https://github.com/degensprotocol/degens-contract/commit/a777d578f9354de257a26e9cb0b3c6d92ea7f8e7
Quantstamp-Ampleforth,Quantstamp,Ampleforth,https://certificate.quantstamp.com/full/ampleforth,https://github.com/ampleforth/uFragments/commit/1ca2ae2243b867dd3341ea1e56748ea1a24569f9
Quantstamp-Omisego Plasma MVP,Quantstamp,Omisego Plasma MVP,https://certificate.quantstamp.com/full/omisego-plasma-mvp,https://github.com/omisego/plasma-contracts
